                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    306,                0.61307,                0.36805,                0.98422,                0.99885,                      1,                  0.995,                0.89775,                0.51702,                0.23893,                0.92266,              0.0011636,              0.0011636,              0.0011636
                    307,                 0.6116,                0.35411,                0.99227,                0.99878,                      1,                  0.995,                0.87778,                0.54773,                0.24081,                 0.9319,               0.001162,               0.001162,               0.001162
                    308,                 0.6199,                0.34001,                0.99098,                0.99881,                      1,                  0.995,                0.87768,                0.58179,                0.25572,                0.95215,              0.0011603,              0.0011603,              0.0011603
                    309,                0.63001,                0.35906,                0.99174,                0.99892,                      1,                  0.995,                0.86376,                0.62194,                0.25558,                0.97885,              0.0011587,              0.0011587,              0.0011587
                    310,                0.62507,                0.36485,                0.99828,                0.99907,                      1,                  0.995,                0.88255,                0.55808,                0.24099,                0.93903,               0.001157,               0.001157,               0.001157
                    311,                0.65031,                0.38228,                0.99584,                0.99877,                      1,                  0.995,                0.87792,                0.56475,                0.24787,                0.94263,              0.0011554,              0.0011554,              0.0011554
                    312,                  0.643,                0.36941,                 1.0154,                0.99848,                      1,                  0.995,                0.86297,                0.58196,                0.26384,                0.95585,              0.0011537,              0.0011537,              0.0011537
                    313,                0.59259,                0.35813,                0.98834,                0.99847,                      1,                  0.995,                0.86788,                0.58157,                0.25768,                0.95487,              0.0011521,              0.0011521,              0.0011521
                    314,                0.60336,                 0.3546,                0.98883,                 0.9986,                      1,                  0.995,                0.87607,                0.56395,                0.25773,                0.94345,              0.0011504,              0.0011504,              0.0011504
                    315,                0.59938,                0.35848,                0.99146,                0.99897,                      1,                  0.995,                0.89224,                0.51537,                0.24425,                0.91959,              0.0011488,              0.0011488,              0.0011488
                    316,                0.57748,                0.34258,                0.97686,                 0.9994,                      1,                  0.995,                0.88288,                0.53406,                 0.2451,                0.93269,              0.0011471,              0.0011471,              0.0011471
                    317,                0.62609,                0.35831,                 1.0123,                0.99926,                      1,                  0.995,                0.89177,                0.52415,                0.23803,                0.92556,              0.0011455,              0.0011455,              0.0011455
                    318,                0.60815,                0.36123,                0.97264,                0.99845,                      1,                  0.995,                0.87011,                0.60477,                0.27699,                0.96593,              0.0011438,              0.0011438,              0.0011438
                    319,                0.59636,                0.33963,                0.97656,                0.99853,                      1,                  0.995,                0.89408,                0.53875,                  0.265,                0.92966,              0.0011422,              0.0011422,              0.0011422
                    320,                0.64702,                0.38357,                 1.0038,                0.99849,                      1,                  0.995,                0.87242,                0.58303,                0.26922,                 0.9532,              0.0011405,              0.0011405,              0.0011405
                    321,                0.63044,                0.34761,                0.97774,                0.99869,                      1,                  0.995,                0.88035,                0.55536,                0.26114,                0.93651,              0.0011389,              0.0011389,              0.0011389
                    322,                0.64239,                0.36736,                0.99669,                0.99846,                      1,                  0.995,                0.89023,                0.53407,                0.24516,                0.92782,              0.0011372,              0.0011372,              0.0011372
                    323,                0.66705,                0.38595,                 1.0044,                0.99851,                      1,                  0.995,                0.89408,                0.51723,                0.25318,                0.92017,              0.0011356,              0.0011356,              0.0011356
                    324,                0.62264,                0.36186,                0.99068,                0.99808,                      1,                  0.995,                0.88995,                0.51838,                0.24544,                0.92459,              0.0011339,              0.0011339,              0.0011339
                    325,                0.58259,                0.33186,                0.98986,                0.99831,                      1,                  0.995,                0.89984,                0.50733,                0.24159,                0.91808,              0.0011323,              0.0011323,              0.0011323
                    326,                0.61166,                0.33538,                0.97641,                0.99876,                      1,                  0.995,                0.89254,                0.52374,                0.24679,                0.92544,              0.0011306,              0.0011306,              0.0011306
                    327,                0.62793,                0.37908,                 1.0035,                0.99789,                      1,                  0.995,                0.88687,                 0.5604,                0.26118,                0.94288,               0.001129,               0.001129,               0.001129
                    328,                0.64153,                0.36469,                  1.001,                0.99801,                      1,                  0.995,                0.87241,                0.58845,                0.27976,                0.95503,              0.0011273,              0.0011273,              0.0011273
                    329,                0.60418,                0.35512,                0.99293,                0.99891,                      1,                  0.995,                0.88293,                0.55589,                0.26318,                0.93824,              0.0011257,              0.0011257,              0.0011257
                    330,                0.66353,                0.40956,                 1.0095,                0.98888,                 0.9955,                  0.995,                0.87556,                0.58138,                0.27878,                0.94594,               0.001124,               0.001124,               0.001124
                    331,                0.62804,                0.39577,                0.99939,                0.99769,                      1,                  0.995,                0.88882,                0.52418,                0.25801,                0.91535,              0.0011224,              0.0011224,              0.0011224
                    332,                0.62747,                0.36522,                0.99399,                 0.9991,                0.99633,                  0.995,                0.88055,                0.54033,                0.25949,                0.92921,              0.0011207,              0.0011207,              0.0011207
                    333,                0.59964,                0.36644,                0.97096,                 0.9949,                 0.9955,                  0.995,                 0.8919,                0.52364,                0.24616,                0.92502,              0.0011191,              0.0011191,              0.0011191
                    334,                0.61644,                0.33967,                 1.0047,                0.99946,                0.99599,                  0.995,                0.88849,                0.55464,                0.23396,                0.94138,              0.0011174,              0.0011174,              0.0011174
                    335,                0.61004,                0.34271,                0.99507,                0.99935,                      1,                  0.995,                0.89886,                0.52387,                 0.2261,                0.92544,              0.0011158,              0.0011158,              0.0011158
                    336,                0.61747,                0.35875,                 1.0068,                0.99929,                      1,                  0.995,                0.89775,                0.53018,                0.24558,                0.92274,              0.0011141,              0.0011141,              0.0011141
                    337,                0.60581,                0.34974,                0.99704,                0.99929,                      1,                  0.995,                0.87806,                0.58092,                0.26416,                0.94977,              0.0011125,              0.0011125,              0.0011125
                    338,                0.60795,                0.34994,                0.98481,                0.99911,                      1,                  0.995,                 0.8898,                0.52657,                0.24463,                0.92003,              0.0011108,              0.0011108,              0.0011108
                    339,                 0.6248,                0.34575,                 1.0017,                0.99897,                      1,                  0.995,                0.88361,                0.53628,                 0.2519,                0.92521,              0.0011092,              0.0011092,              0.0011092
                    340,                0.59319,                 0.3637,                0.97936,                 0.9989,                      1,                  0.995,                0.87354,                0.55588,                 0.2615,                0.93711,              0.0011075,              0.0011075,              0.0011075
                    341,                0.57666,                0.35742,                0.99219,                0.99787,                      1,                  0.995,                0.87754,                0.53688,                0.27141,                0.93123,              0.0011059,              0.0011059,              0.0011059
                    342,                0.62311,                0.36482,                0.99602,                0.99754,                      1,                  0.995,                0.87513,                0.55219,                0.25926,                0.93738,              0.0011042,              0.0011042,              0.0011042
                    343,                0.60339,                0.34311,                0.97969,                0.99874,                      1,                  0.995,                0.87433,                0.56171,                0.25155,                 0.9385,              0.0011026,              0.0011026,              0.0011026
                    344,                 0.5916,                0.32172,                0.99041,                0.99872,                      1,                  0.995,                0.86718,                0.58263,                0.26202,                0.95646,              0.0011009,              0.0011009,              0.0011009
                    345,                0.59327,                0.35546,                0.98433,                0.99794,                      1,                  0.995,                0.88607,                0.52862,                0.24708,                0.92071,              0.0010993,              0.0010993,              0.0010993
                    346,                0.59611,                0.34813,                0.99326,                0.99742,                      1,                  0.995,                 0.9018,                0.49658,                0.24155,                0.90924,              0.0010976,              0.0010976,              0.0010976
                    347,                0.59057,                0.34483,                0.97764,                0.99672,                      1,                  0.995,                 0.8907,                 0.5369,                0.25128,                0.92907,               0.001096,               0.001096,               0.001096
                    348,                0.57156,                0.34326,                 0.9816,                0.99697,                      1,                  0.995,                 0.8946,                0.51029,                0.24217,                0.91231,              0.0010943,              0.0010943,              0.0010943
                    349,                 0.5814,                0.34297,                0.98761,                0.99799,                      1,                  0.995,                 0.8994,                0.51856,                0.23941,                0.91513,              0.0010927,              0.0010927,              0.0010927
                    350,                 0.5969,                0.32634,                 0.9666,                0.99791,                      1,                  0.995,                0.90299,                0.50118,                0.23595,                0.90672,               0.001091,               0.001091,               0.001091
                    351,                0.60093,                0.34258,                0.95586,                0.99884,                      1,                  0.995,                 0.9034,                0.50613,                0.23478,                  0.908,              0.0010894,              0.0010894,              0.0010894
                    352,                0.63803,                0.36144,                0.99812,                0.99895,                      1,                  0.995,                0.89601,                 0.5037,                0.24105,                0.90592,              0.0010877,              0.0010877,              0.0010877
                    353,                0.60362,                0.34686,                0.98878,                0.99894,                      1,                  0.995,                0.89672,                0.53498,                0.25204,                0.92138,              0.0010861,              0.0010861,              0.0010861
                    354,                0.59405,                0.34635,                0.97593,                0.99905,                      1,                  0.995,                0.90306,                 0.5066,                0.24296,                0.90811,              0.0010844,              0.0010844,              0.0010844
                    355,                0.63274,                0.34353,                0.99714,                0.99932,                      1,                  0.995,                0.90299,                0.50114,                0.23621,                0.90523,              0.0010828,              0.0010828,              0.0010828
                    356,                0.58952,                0.33478,                0.98174,                0.99926,                      1,                  0.995,                 0.8899,                0.55647,                0.24553,                0.94321,              0.0010811,              0.0010811,              0.0010811
                    357,                0.60661,                0.35275,                0.97656,                0.99905,                      1,                  0.995,                0.88824,                0.53071,                0.24817,                0.92448,              0.0010795,              0.0010795,              0.0010795
                    358,                0.57781,                0.32216,                 0.9732,                  0.999,                      1,                  0.995,                0.90098,                0.49161,                0.23741,                0.90326,              0.0010778,              0.0010778,              0.0010778
                    359,                0.57664,                0.30577,                0.99121,                0.99854,                      1,                  0.995,                 0.8955,                0.51328,                0.24702,                0.91575,              0.0010762,              0.0010762,              0.0010762
                    360,                0.59018,                0.33971,                0.97944,                 0.9982,                0.98666,                0.99483,                0.89408,                0.51907,                0.26851,                0.92346,              0.0010745,              0.0010745,              0.0010745
                    361,                0.57277,                0.32861,                0.97454,                0.99616,                      1,                  0.995,                0.90249,                0.51393,                0.26286,                0.91837,              0.0010729,              0.0010729,              0.0010729
                    362,                 0.5775,                0.34403,                0.97636,                0.99854,                      1,                  0.995,                0.88695,                0.55885,                0.26243,                0.94442,              0.0010712,              0.0010712,              0.0010712
                    363,                0.59215,                0.36227,                0.98755,                 0.9964,                      1,                  0.995,                0.89264,                0.52631,                 0.2634,                0.92561,              0.0010696,              0.0010696,              0.0010696
                    364,                0.62099,                0.37302,                 0.9883,                0.99818,                0.98856,                0.99495,                0.85654,                0.60884,                0.28844,                0.96114,              0.0010679,              0.0010679,              0.0010679
                    365,                0.61813,                0.34394,                0.98528,                0.99394,                      1,                  0.995,                0.88654,                0.53226,                0.25638,                0.91779,              0.0010663,              0.0010663,              0.0010663
                    366,                0.59362,                0.33364,                0.97738,                 0.9994,                0.99977,                  0.995,                0.88912,                0.54019,                0.24774,                0.92497,              0.0010646,              0.0010646,              0.0010646
                    367,                  0.597,                0.35353,                0.97561,                0.99937,                0.99718,                  0.995,                0.90303,                0.50414,                 0.2374,                0.90691,               0.001063,               0.001063,               0.001063
                    368,                0.57535,                0.33348,                0.97803,                0.99851,                      1,                  0.995,                0.89838,                 0.5126,                  0.247,                0.91607,              0.0010613,              0.0010613,              0.0010613
                    369,                0.56382,                0.34759,                0.97387,                0.99889,                      1,                  0.995,                0.90348,                0.48176,                0.23714,                0.90094,              0.0010597,              0.0010597,              0.0010597
                    370,                0.60419,                0.36899,                0.98536,                0.99807,                      1,                  0.995,                0.89991,                0.48635,                0.24247,                0.90204,               0.001058,               0.001058,               0.001058
                    371,                0.58412,                0.36033,                0.97097,                0.99691,                      1,                  0.995,                0.89407,                0.50782,                0.25016,                0.91206,              0.0010564,              0.0010564,              0.0010564
                    372,                0.56606,                0.31372,                0.96089,                 0.9977,                0.99947,                  0.995,                 0.8851,                0.53228,                0.25554,                0.93149,              0.0010547,              0.0010547,              0.0010547
                    373,                0.58777,                0.32355,                 0.9892,                0.99734,                      1,                  0.995,                0.90135,                0.49755,                0.23647,                0.90991,              0.0010531,              0.0010531,              0.0010531
                    374,                0.57629,                0.33304,                0.97362,                0.99814,                      1,                  0.995,                0.89653,                0.52027,                0.24772,                0.91851,              0.0010514,              0.0010514,              0.0010514
                    375,                 0.6393,                0.37403,                 1.0222,                0.99784,                      1,                  0.995,                0.88665,                 0.5309,                0.24725,                0.92637,              0.0010498,              0.0010498,              0.0010498
                    376,                0.60198,                 0.3656,                0.98896,                 0.9957,                      1,                  0.995,                0.89042,                0.52139,                0.24711,                0.91795,              0.0010481,              0.0010481,              0.0010481
                    377,                0.56469,                0.33719,                0.97524,                0.99604,                0.99099,                0.99496,                0.90252,                0.50474,                0.24137,                0.91071,              0.0010465,              0.0010465,              0.0010465
                    378,                0.60285,                0.36183,                0.99347,                0.99876,                      1,                  0.995,                0.89856,                    0.5,                0.24553,                0.90235,              0.0010448,              0.0010448,              0.0010448
                    379,                0.58499,                0.33707,                0.95026,                0.99905,                      1,                  0.995,                0.89981,                0.50804,                0.24006,                0.91059,              0.0010432,              0.0010432,              0.0010432
                    380,                0.58183,                0.34923,                0.99712,                0.99939,                      1,                  0.995,                0.90604,                0.49245,                0.22971,                0.90409,              0.0010415,              0.0010415,              0.0010415
                    381,                0.58859,                0.35086,                0.97926,                0.99926,                      1,                  0.995,                0.89643,                 0.5083,                0.23484,                0.90678,              0.0010399,              0.0010399,              0.0010399
                    382,                0.59986,                 0.3314,                0.96228,                 0.9937,                      1,                  0.995,                0.89618,                0.50672,                0.24221,                0.90799,              0.0010382,              0.0010382,              0.0010382
                    383,                0.54459,                0.31924,                0.95482,                0.99372,                      1,                  0.995,                0.89959,                0.50626,                0.24233,                0.90913,              0.0010366,              0.0010366,              0.0010366
                    384,                0.58913,                 0.3381,                0.97389,                0.99899,                      1,                  0.995,                0.89868,                0.50983,                0.23133,                0.91218,              0.0010349,              0.0010349,              0.0010349
                    385,                0.59398,                0.36686,                0.97866,                0.99871,                      1,                  0.995,                0.89041,                0.53362,                0.24666,                0.92696,              0.0010333,              0.0010333,              0.0010333
                    386,                0.58305,                0.35011,                0.98786,                0.99792,                      1,                  0.995,                0.89007,                0.55181,                0.24409,                0.93088,              0.0010316,              0.0010316,              0.0010316
                    387,                0.56917,                0.33643,                0.97472,                0.99908,                      1,                  0.995,                0.91155,                0.49183,                0.23226,                0.90148,                0.00103,                0.00103,                0.00103
                    388,                0.58219,                0.34594,                0.97629,                0.99926,                      1,                  0.995,                 0.9077,                0.47402,                 0.2323,                0.89503,              0.0010283,              0.0010283,              0.0010283
                    389,                0.58256,                 0.3509,                0.98172,                0.99922,                      1,                  0.995,                0.90684,                0.47742,                0.22822,                0.89536,              0.0010267,              0.0010267,              0.0010267
                    390,                0.58284,                0.35325,                0.98463,                0.99844,                      1,                  0.995,                0.89004,                0.53017,                 0.2531,                0.92008,               0.001025,               0.001025,               0.001025
                    391,                0.58166,                0.34063,                0.96773,                0.99871,                      1,                  0.995,                0.90539,                0.49054,                0.24002,                0.89883,              0.0010234,              0.0010234,              0.0010234
                    392,                0.58188,                0.34985,                0.98932,                0.99402,                0.99343,                0.99491,                0.88834,                0.55228,                0.25552,                0.93153,              0.0010217,              0.0010217,              0.0010217
                    393,                0.59629,                0.33085,                0.98154,                0.99274,                 0.9955,                  0.995,                0.89432,                 0.5225,                0.25012,                0.91611,              0.0010201,              0.0010201,              0.0010201
                    394,                0.58363,                 0.3305,                0.96125,                0.99744,                      1,                  0.995,                 0.9094,                0.47749,                0.22685,                  0.899,              0.0010184,              0.0010184,              0.0010184
                    395,                0.59227,                0.33916,                0.97381,                0.99891,                      1,                  0.995,                 0.9133,                 0.4744,                0.22027,                0.89481,              0.0010168,              0.0010168,              0.0010168
                    396,                0.58399,                 0.3315,                0.96969,                0.99774,                      1,                  0.995,                0.90496,                0.47466,                0.22113,                0.89468,              0.0010151,              0.0010151,              0.0010151
                    397,                0.58747,                0.33727,                0.97954,                0.99632,                      1,                  0.995,                0.90124,                0.49444,                0.22995,                0.90143,              0.0010135,              0.0010135,              0.0010135
                    398,                0.54642,                0.31528,                0.95198,                0.99762,                      1,                  0.995,                0.89929,                0.50947,                0.24036,                0.91163,              0.0010118,              0.0010118,              0.0010118
                    399,                0.59471,                0.34325,                0.99659,                0.99748,                      1,                  0.995,                0.89353,                0.51266,                0.24851,                0.91254,              0.0010102,              0.0010102,              0.0010102
                    400,                0.56425,                0.32641,                0.95647,                0.98984,                      1,                  0.995,                0.89851,                0.49848,                 0.2379,                 0.9038,              0.0010085,              0.0010085,              0.0010085
                    401,                0.58359,                0.30408,                0.97935,                0.99775,                      1,                  0.995,                0.90504,                0.47202,                0.23747,                0.89035,              0.0010069,              0.0010069,              0.0010069
                    402,                0.58594,                0.31283,                0.97773,                0.99857,                 0.9955,                  0.995,                0.90411,                0.49913,                0.23217,                0.90387,              0.0010052,              0.0010052,              0.0010052
                    403,                0.60182,                0.34797,                 1.0105,                0.99853,                      1,                  0.995,                0.91134,                0.46299,                0.22053,                0.88765,              0.0010036,              0.0010036,              0.0010036
                    404,                 0.5875,                0.31937,                0.96535,                  0.999,                      1,                  0.995,                0.90345,                0.50005,                0.22282,                0.90645,              0.0010019,              0.0010019,              0.0010019
                    405,                0.57955,                0.34897,                 0.9843,                0.99882,                      1,                  0.995,                0.90785,                0.49981,                0.22752,                0.90571,              0.0010003,              0.0010003,              0.0010003
                    406,                0.58386,                 0.3305,                0.97636,                0.99574,                 0.9955,                  0.995,                0.90593,                0.49172,                0.22956,                0.90166,             0.00099862,             0.00099862,             0.00099862
                    407,                 0.5777,                0.34057,                0.96575,                0.99859,                      1,                  0.995,                0.90533,                0.48283,                0.23669,                 0.8991,             0.00099697,             0.00099697,             0.00099697
                    408,                0.55903,                0.31302,                 0.9682,                0.99857,                0.99909,                  0.995,                0.89581,                0.49673,                0.23592,                 0.9087,             0.00099532,             0.00099532,             0.00099532
                    409,                0.59453,                0.32939,                 1.0014,                0.99838,                0.99856,                  0.995,                0.90749,                0.48254,                0.22794,                0.89869,             0.00099367,             0.00099367,             0.00099367
                    410,                0.56467,                0.30964,                0.96732,                0.99825,                0.99519,                  0.995,                0.89928,                0.49269,                0.22501,                0.90067,             0.00099202,             0.00099202,             0.00099202
                    411,                0.59773,                0.33664,                0.96915,                0.99829,                0.99498,                  0.995,                0.90728,                0.48538,                0.22821,                0.89393,             0.00099036,             0.00099036,             0.00099036
                    412,                0.58528,                0.32597,                0.98505,                0.99841,                0.99954,                  0.995,                0.90048,                0.50827,                0.26672,                 0.9079,             0.00098871,             0.00098871,             0.00098871
                    413,                0.58505,                 0.3295,                0.95145,                0.99861,                0.99893,                  0.995,                0.90181,                0.50494,                0.22718,                 0.9044,             0.00098706,             0.00098706,             0.00098706
                    414,                0.58086,                0.33122,                0.97584,                0.99877,                      1,                  0.995,                 0.9113,                0.47223,                0.22048,                0.89148,             0.00098541,             0.00098541,             0.00098541
                    415,                0.57573,                0.32122,                0.97236,                 0.9986,                0.99776,                  0.995,                0.89739,                0.52401,                0.23133,                0.92175,             0.00098376,             0.00098376,             0.00098376
                    416,                0.57024,                0.32964,                0.96629,                 0.9979,                      1,                  0.995,                0.91741,                0.45049,                0.23348,                0.88542,             0.00098211,             0.00098211,             0.00098211
                    417,                0.55262,                0.32646,                0.96257,                0.99408,                      1,                  0.995,                0.92263,                0.45238,                0.23116,                0.88306,             0.00098046,             0.00098046,             0.00098046
                    418,                0.54465,                0.31268,                0.96156,                0.99434,                0.99943,                0.99491,                0.91494,                0.46258,                0.22477,                0.88786,             0.00097881,             0.00097881,             0.00097881
                    419,                0.62107,                0.36276,                0.97677,                0.99912,                      1,                  0.995,                0.90805,                 0.4967,                0.23823,                0.90217,             0.00097716,             0.00097716,             0.00097716
                    420,                0.55303,                0.32385,                0.96602,                0.99899,                      1,                  0.995,                0.90617,                0.49058,                0.23348,                0.89548,             0.00097551,             0.00097551,             0.00097551
                    421,                 0.5902,                0.32036,                0.97682,                0.99854,                      1,                  0.995,                0.89966,                0.49373,                0.22999,                0.90175,             0.00097386,             0.00097386,             0.00097386
                    422,                0.60131,                0.35482,                0.98796,                0.99882,                0.99318,                  0.995,                0.91047,                0.45752,                 0.2222,                 0.8853,             0.00097221,             0.00097221,             0.00097221
                    423,                0.57176,                0.34007,                0.97221,                0.99897,                0.99469,                  0.995,                0.90775,                0.47439,                0.22201,                0.88957,             0.00097056,             0.00097056,             0.00097056
                    424,                0.63533,                0.35946,                 1.0078,                0.99873,                      1,                  0.995,                0.91262,                0.46165,                0.21939,                0.88446,             0.00096891,             0.00096891,             0.00096891
                    425,                0.59055,                0.34536,                0.98485,                 0.9987,                0.99797,                  0.995,                0.88578,                0.54272,                0.24283,                0.92547,             0.00096726,             0.00096726,             0.00096726
                    426,                0.59704,                0.32382,                0.96396,                0.99792,                0.99526,                  0.995,                0.90243,                0.50244,                0.23106,                  0.909,             0.00096561,             0.00096561,             0.00096561
                    427,                0.56387,                0.32748,                0.96345,                0.99732,                      1,                  0.995,                0.91611,                0.45596,                0.21179,                0.88596,             0.00096396,             0.00096396,             0.00096396
                    428,                0.54123,                0.29815,                0.95361,                0.99607,                      1,                  0.995,                0.90723,                0.48576,                 0.2161,                0.89679,             0.00096231,             0.00096231,             0.00096231
                    429,                0.57907,                0.32905,                0.96783,                0.99717,                      1,                  0.995,                0.90492,                0.49468,                0.22242,                0.90136,             0.00096066,             0.00096066,             0.00096066
                    430,                0.57506,                0.33497,                0.98057,                0.99899,                      1,                  0.995,                0.88687,                 0.5388,                0.23853,                0.92968,             0.00095901,             0.00095901,             0.00095901
                    431,                0.57326,                0.32563,                0.95808,                0.99888,                      1,                  0.995,                0.90529,                0.48528,                0.22996,                0.89642,             0.00095736,             0.00095736,             0.00095736
                    432,                0.56106,                0.31191,                 0.9689,                0.99827,                      1,                  0.995,                 0.9092,                0.48769,                0.22587,                0.89639,             0.00095571,             0.00095571,             0.00095571
                    433,                0.53851,                0.32353,                0.95986,                0.99907,                      1,                  0.995,                0.89786,                0.52143,                0.23552,                0.91925,             0.00095406,             0.00095406,             0.00095406
                    434,                0.55114,                0.32271,                0.94391,                0.99883,                      1,                  0.995,                0.91181,                0.48146,                0.22065,                0.89957,             0.00095241,             0.00095241,             0.00095241
                    435,                0.54809,                0.30015,                0.95457,                0.99837,                      1,                  0.995,                0.92278,                0.45192,                0.20571,                0.88597,             0.00095076,             0.00095076,             0.00095076
                    436,                 0.5548,                0.32769,                0.96482,                0.99825,                      1,                  0.995,                   0.91,                0.48351,                0.22629,                0.89831,             0.00094911,             0.00094911,             0.00094911
                    437,                0.54375,                0.30366,                0.97298,                0.99915,                      1,                  0.995,                0.90477,                0.49382,                0.22786,                0.90509,             0.00094746,             0.00094746,             0.00094746
                    438,                0.57953,                0.34038,                0.97455,                0.99932,                      1,                  0.995,                0.89535,                0.51839,                0.21817,                0.92132,             0.00094581,             0.00094581,             0.00094581
                    439,                0.55258,                0.30719,                0.97424,                0.99896,                      1,                  0.995,                0.90359,                0.47815,                0.21989,                0.89068,             0.00094416,             0.00094416,             0.00094416
