                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    898,                0.46914,                0.27202,                 0.9227,                0.99888,                      1,                  0.995,                0.96288,                0.32514,                0.16747,                0.81502,              0.0007945,              0.0007945,              0.0007945
                    899,                0.45297,                0.26682,                0.92189,                 0.9985,                0.99955,                  0.995,                0.96106,                0.33586,                0.16865,                0.81839,              0.0007938,              0.0007938,              0.0007938
                    900,                0.46215,                0.27398,                0.91924,                0.99881,                      1,                  0.995,                0.95857,                0.34367,                0.16719,                0.82179,             0.00079309,             0.00079309,             0.00079309
                    901,                0.45538,                0.28289,                0.93734,                0.99831,                      1,                  0.995,                0.95806,                0.34171,                0.16667,                 0.8222,             0.00079238,             0.00079238,             0.00079238
                    902,                0.48554,                0.28858,                0.94826,                0.99929,                      1,                  0.995,                0.96021,                0.33437,                0.16254,                0.81956,             0.00079167,             0.00079167,             0.00079167
                    903,                0.47762,                0.28822,                0.93502,                0.99927,                      1,                  0.995,                0.96166,                0.32533,                0.16262,                0.81663,             0.00079097,             0.00079097,             0.00079097
                    904,                0.44035,                0.26478,                0.92276,                0.99922,                      1,                  0.995,                0.96637,                0.32188,                0.15837,                0.81515,             0.00079026,             0.00079026,             0.00079026
                    905,                0.47103,                 0.2802,                0.92942,                0.99919,                      1,                  0.995,                0.96534,                0.32155,                0.16168,                0.81529,             0.00078955,             0.00078955,             0.00078955
                    906,                0.46361,                0.27275,                 0.9331,                0.99887,                0.99931,                  0.995,                0.96422,                0.32189,                0.16406,                0.81711,             0.00078884,             0.00078884,             0.00078884
                    907,                0.44716,                 0.2754,                0.93376,                0.99861,                 0.9994,                  0.995,                0.95939,                0.33513,                0.16841,                0.82104,             0.00078814,             0.00078814,             0.00078814
                    908,                0.47198,                0.28493,                0.93437,                0.99679,                      1,                  0.995,                0.95886,                0.34021,                0.16894,                0.82202,             0.00078743,             0.00078743,             0.00078743
                    909,                0.44311,                 0.2712,                0.92356,                0.99876,                0.99942,                  0.995,                0.96158,                0.33196,                0.16347,                0.81792,             0.00078672,             0.00078672,             0.00078672
                    910,                 0.4659,                0.27401,                0.92256,                0.99936,                      1,                  0.995,                0.96636,                 0.3266,                0.16268,                0.81598,             0.00078601,             0.00078601,             0.00078601
                    911,                0.45975,                0.26659,                0.92946,                0.99936,                      1,                  0.995,                0.96602,                0.32665,                0.16307,                0.81655,             0.00078531,             0.00078531,             0.00078531
                    912,                0.46344,                0.27183,                0.94584,                0.99931,                      1,                  0.995,                0.96442,                0.33313,                0.16331,                0.81868,              0.0007846,              0.0007846,              0.0007846
                    913,                0.43536,                 0.2677,                0.92661,                0.99934,                      1,                  0.995,                0.96413,                0.33436,                0.16562,                0.81878,             0.00078389,             0.00078389,             0.00078389
                    914,                0.47416,                0.28179,                0.93782,                0.99938,                      1,                  0.995,                0.96338,                0.32968,                0.16561,                0.81698,             0.00078318,             0.00078318,             0.00078318
                    915,                 0.4687,                0.25538,                0.92773,                0.99941,                      1,                  0.995,                0.96223,                0.34156,                0.16548,                0.82044,             0.00078248,             0.00078248,             0.00078248
                    916,                0.47475,                0.28199,                0.92846,                0.99924,                      1,                  0.995,                0.96587,                0.32957,                0.16241,                0.81828,             0.00078177,             0.00078177,             0.00078177
                    917,                0.45466,                 0.2593,                0.92704,                0.99911,                      1,                  0.995,                0.96807,                0.32237,                0.16088,                0.81717,             0.00078106,             0.00078106,             0.00078106
                    918,                0.46025,                0.26871,                0.91845,                0.99921,                      1,                  0.995,                0.96603,                0.32714,                0.16576,                0.81761,             0.00078036,             0.00078036,             0.00078036
                    919,                0.44876,                0.27933,                0.91288,                0.99909,                      1,                  0.995,                0.97083,                0.32097,                 0.1592,                0.81485,             0.00077965,             0.00077965,             0.00077965
                    920,                 0.4703,                 0.2879,                0.93177,                0.99948,                      1,                  0.995,                0.97101,                0.31669,                0.16197,                0.81271,             0.00077894,             0.00077894,             0.00077894
                    921,                0.44001,                0.26771,                0.91801,                0.99927,                      1,                  0.995,                0.97065,                0.31352,                0.16404,                0.81229,             0.00077823,             0.00077823,             0.00077823
                    922,                0.45204,                0.26789,                0.91663,                0.99914,                      1,                  0.995,                0.96562,                0.32418,                0.16146,                0.81687,             0.00077753,             0.00077753,             0.00077753
                    923,                0.48283,                0.30032,                0.92629,                0.99909,                      1,                  0.995,                0.95922,                0.34769,                0.16501,                0.82422,             0.00077682,             0.00077682,             0.00077682
                    924,                0.47004,                 0.2805,                0.91553,                0.99891,                      1,                  0.995,                0.96309,                0.33507,                 0.1649,                0.81921,             0.00077611,             0.00077611,             0.00077611
                    925,                0.47012,                0.26853,                0.93092,                0.99897,                      1,                  0.995,                0.96243,                0.32353,                0.16009,                0.81577,              0.0007754,              0.0007754,              0.0007754
                    926,                0.49367,                 0.2781,                0.93753,                0.99946,                      1,                  0.995,                0.95953,                0.32296,                0.16147,                0.81536,              0.0007747,              0.0007747,              0.0007747
                    927,                0.46029,                0.26625,                0.91412,                0.99936,                      1,                  0.995,                0.96084,                 0.3248,                 0.1623,                0.81668,             0.00077399,             0.00077399,             0.00077399
                    928,                0.47217,                0.28761,                0.93245,                0.99918,                      1,                  0.995,                0.96674,                0.32008,                0.15943,                0.81473,             0.00077328,             0.00077328,             0.00077328
                    929,                0.47668,                0.26506,                0.92491,                0.99905,                0.99981,                  0.995,                 0.9683,                0.31558,                 0.1558,                  0.813,             0.00077257,             0.00077257,             0.00077257
                    930,                0.44255,                0.25476,                0.91787,                0.99931,                      1,                  0.995,                0.96913,                0.31557,                 0.1563,                0.81091,             0.00077187,             0.00077187,             0.00077187
                    931,                0.43917,                0.27925,                0.92565,                0.99941,                      1,                  0.995,                0.96644,                0.31699,                0.15683,                0.81073,             0.00077116,             0.00077116,             0.00077116
                    932,                0.42578,                 0.2726,                0.91107,                0.99932,                      1,                  0.995,                0.96842,                 0.3196,                0.15953,                0.81071,             0.00077045,             0.00077045,             0.00077045
                    933,                0.45654,                0.28086,                0.94316,                0.99945,                      1,                  0.995,                0.96475,                0.31919,                0.16232,                0.80997,             0.00076975,             0.00076975,             0.00076975
                    934,                0.43924,                0.26672,                0.91272,                0.99928,                0.99977,                  0.995,                0.96348,                0.33033,                0.16944,                 0.8143,             0.00076904,             0.00076904,             0.00076904
                    935,                0.45969,                0.25575,                 0.9217,                0.99927,                      1,                  0.995,                0.96148,                0.32507,                0.16602,                0.81342,             0.00076833,             0.00076833,             0.00076833
                    936,                0.45615,                0.26896,                0.92861,                0.99918,                      1,                  0.995,                0.97066,                0.31087,                0.15987,                0.80974,             0.00076762,             0.00076762,             0.00076762
                    937,                0.44958,                0.28132,                0.93706,                0.99912,                      1,                  0.995,                0.96972,                0.31126,                0.16019,                0.80916,             0.00076692,             0.00076692,             0.00076692
                    938,                0.45837,                0.26935,                0.93124,                0.99899,                      1,                  0.995,                0.96884,                0.30975,                0.15999,                0.80946,             0.00076621,             0.00076621,             0.00076621
                    939,                0.45819,                0.26995,                0.93909,                 0.9991,                      1,                  0.995,                0.96428,                0.30988,                0.16104,                0.81019,              0.0007655,              0.0007655,              0.0007655
                    940,                0.43074,                0.26977,                0.91561,                0.99929,                0.99906,                  0.995,                0.96176,                0.31358,                0.15963,                0.81276,             0.00076479,             0.00076479,             0.00076479
                    941,                0.45897,                0.29134,                0.93411,                0.99913,                0.99913,                  0.995,                0.95919,                 0.3238,                 0.1635,                 0.8162,             0.00076409,             0.00076409,             0.00076409
                    942,                0.48679,                0.30148,                0.95154,                0.99923,                      1,                  0.995,                0.96343,                0.33457,                0.16551,                0.82007,             0.00076338,             0.00076338,             0.00076338
                    943,                0.43437,                0.27199,                0.92229,                 0.9993,                      1,                  0.995,                0.96497,                0.32553,                0.16429,                0.81637,             0.00076267,             0.00076267,             0.00076267
                    944,                0.45466,                0.28113,                0.90702,                 0.9991,                      1,                  0.995,                0.96791,                0.33168,                0.16299,                0.81938,             0.00076196,             0.00076196,             0.00076196
                    945,                0.43947,                0.26281,                0.92362,                0.99887,                0.99936,                  0.995,                0.96768,                0.33285,                0.16605,                0.81946,             0.00076126,             0.00076126,             0.00076126
                    946,                0.44889,                0.26855,                0.92101,                0.99938,                      1,                  0.995,                0.96927,                0.32351,                0.16163,                 0.8158,             0.00076055,             0.00076055,             0.00076055
                    947,                0.46744,                0.30653,                 0.9309,                0.99915,                      1,                  0.995,                0.96631,                0.31758,                0.15931,                0.81341,             0.00075984,             0.00075984,             0.00075984
                    948,                0.43989,                0.25149,                0.91285,                0.99901,                      1,                  0.995,                0.96542,                0.31184,                0.15668,                0.81144,             0.00075913,             0.00075913,             0.00075913
                    949,                0.46166,                0.27336,                0.92202,                0.99937,                      1,                  0.995,                 0.9656,                0.31371,                0.15626,                0.81111,             0.00075843,             0.00075843,             0.00075843
                    950,                0.46652,                0.27429,                0.92211,                0.99898,                      1,                  0.995,                0.96697,                0.31491,                0.15571,                0.81035,             0.00075772,             0.00075772,             0.00075772
                    951,                0.45316,                0.27563,                0.92038,                0.99837,                0.99972,                  0.995,                0.96786,                 0.3187,                0.16147,                0.81187,             0.00075701,             0.00075701,             0.00075701
                    952,                0.44724,                0.28384,                0.92779,                0.99755,                0.99839,                  0.995,                0.96735,                0.32496,                0.16624,                0.81332,             0.00075631,             0.00075631,             0.00075631
                    953,                0.46423,                0.27055,                0.91837,                0.99803,                0.99865,                  0.995,                0.96574,                0.32172,                0.16488,                0.81172,              0.0007556,              0.0007556,              0.0007556
                    954,                 0.4367,                0.27838,                0.93174,                0.99495,                0.99644,                  0.995,                 0.9698,                0.32038,                0.17043,                  0.811,             0.00075489,             0.00075489,             0.00075489
                    955,                0.46384,                0.28966,                0.93204,                0.99514,                      1,                  0.995,                0.97153,                0.31629,                 0.1723,                 0.8106,             0.00075418,             0.00075418,             0.00075418
                    956,                0.45309,                0.27982,                0.93927,                0.99761,                      1,                  0.995,                0.96903,                0.31686,                0.17061,                 0.8108,             0.00075348,             0.00075348,             0.00075348
                    957,                0.44407,                 0.2656,                0.91662,                0.99921,                0.99708,                  0.995,                0.96452,                0.32134,                0.16832,                 0.8119,             0.00075277,             0.00075277,             0.00075277
                    958,                0.46032,                0.26941,                0.93489,                 0.9939,                      1,                0.99496,                0.96553,                0.32145,                0.17259,                0.81117,             0.00075206,             0.00075206,             0.00075206
                    959,                 0.4606,                 0.2842,                0.93662,                0.99267,                      1,                0.99491,                0.96635,                0.32606,                0.18095,                0.81254,             0.00075135,             0.00075135,             0.00075135
                    960,                0.46118,                0.28565,                0.94431,                 0.9931,                      1,                0.99491,                 0.9676,                0.31946,                0.17647,                0.81175,             0.00075065,             0.00075065,             0.00075065
                    961,                0.45467,                0.27706,                0.93755,                 0.9912,                      1,                0.99487,                0.96693,                0.32196,                0.17571,                0.81175,             0.00074994,             0.00074994,             0.00074994
                    962,                0.44002,                0.25896,                0.91257,                0.99282,                      1,                0.99491,                0.96367,                0.32503,                0.17445,                0.81448,             0.00074923,             0.00074923,             0.00074923
                    963,                0.46533,                0.27157,                0.92268,                0.99375,                      1,                0.99496,                0.96637,                0.32491,                 0.1723,                0.81393,             0.00074852,             0.00074852,             0.00074852
                    964,                0.48024,                0.27955,                0.94948,                0.99432,                0.99933,                  0.995,                0.96692,                0.32651,                0.17098,                0.81155,             0.00074782,             0.00074782,             0.00074782
                    965,                0.46799,                0.27926,                0.92561,                0.99422,                      1,                  0.995,                 0.9707,                0.31965,                0.16526,                0.81093,             0.00074711,             0.00074711,             0.00074711
                    966,                0.47117,                0.29912,                0.94292,                0.99464,                      1,                  0.995,                0.97275,                0.31259,                0.16406,                 0.8095,              0.0007464,              0.0007464,              0.0007464
                    967,                0.44426,                0.28369,                0.93237,                0.99516,                      1,                  0.995,                0.97079,                 0.3148,                0.16596,                0.81045,              0.0007457,              0.0007457,              0.0007457
                    968,                0.43496,                0.29193,                0.92332,                0.99537,                      1,                  0.995,                0.96982,                0.32052,                0.16659,                0.81183,             0.00074499,             0.00074499,             0.00074499
                    969,                0.43813,                0.25747,                 0.9172,                0.99831,                      1,                  0.995,                0.97098,                0.31043,                0.16076,                0.80872,             0.00074428,             0.00074428,             0.00074428
                    970,                0.44679,                0.27788,                0.92901,                0.99954,                      1,                  0.995,                0.97144,                 0.3024,                 0.1591,                0.80687,             0.00074357,             0.00074357,             0.00074357
                    971,                0.45307,                0.25998,                0.93175,                0.99954,                0.99883,                  0.995,                0.97266,                0.30154,                0.15713,                0.80693,             0.00074287,             0.00074287,             0.00074287
                    972,                0.45436,                0.27223,                0.92318,                0.99918,                      1,                  0.995,                 0.9711,                0.30767,                0.16363,                0.80821,             0.00074216,             0.00074216,             0.00074216
                    973,                0.45636,                0.27647,                0.93841,                0.99935,                 0.9992,                  0.995,                0.96946,                0.31262,                0.16513,                0.80807,             0.00074145,             0.00074145,             0.00074145
                    974,                0.46401,                0.26593,                0.94727,                0.99957,                      1,                  0.995,                0.96492,                 0.3185,                0.16346,                0.80954,             0.00074074,             0.00074074,             0.00074074
                    975,                0.45292,                0.26709,                0.92877,                0.99936,                      1,                  0.995,                0.96895,                0.31434,                0.16611,                0.81056,             0.00074004,             0.00074004,             0.00074004
                    976,                0.41936,                0.24927,                0.91062,                0.99912,                      1,                  0.995,                0.97062,                0.30617,                0.17042,                0.80806,             0.00073933,             0.00073933,             0.00073933
                    977,                0.45503,                0.28753,                0.92972,                      1,                0.99884,                  0.995,                 0.9732,                0.30585,                0.16813,                0.80688,             0.00073862,             0.00073862,             0.00073862
                    978,                0.44017,                0.27572,                0.93282,                0.99951,                0.99958,                  0.995,                0.97068,                0.30845,                0.15894,                0.80802,             0.00073791,             0.00073791,             0.00073791
                    979,                0.43385,                0.28714,                 0.9184,                 0.9995,                      1,                  0.995,                0.96907,                0.31357,                0.15763,                0.81068,             0.00073721,             0.00073721,             0.00073721
                    980,                0.44895,                0.27678,                0.92784,                0.99933,                      1,                  0.995,                0.96938,                0.31739,                0.15955,                0.81471,              0.0007365,              0.0007365,              0.0007365
                    981,                 0.4374,                0.28473,                0.93422,                0.99942,                      1,                  0.995,                0.96968,                0.31653,                0.16281,                0.81376,             0.00073579,             0.00073579,             0.00073579
                    982,                0.43746,                0.26514,                0.91016,                0.99953,                      1,                  0.995,                0.96853,                0.31537,                0.16364,                0.81234,             0.00073508,             0.00073508,             0.00073508
                    983,                0.41197,                0.27087,                 0.9151,                0.99946,                      1,                  0.995,                0.96976,                0.31073,                0.16115,                0.81053,             0.00073438,             0.00073438,             0.00073438
                    984,                0.44603,                0.27321,                0.93218,                0.99936,                      1,                  0.995,                0.97227,                0.30337,                0.16051,                0.80764,             0.00073367,             0.00073367,             0.00073367
                    985,                0.42806,                0.26732,                0.91557,                0.99915,                      1,                  0.995,                0.97225,                0.30536,                0.16176,                0.80799,             0.00073296,             0.00073296,             0.00073296
                    986,                0.45921,                 0.2719,                0.92082,                0.99883,                0.99992,                  0.995,                0.97276,                0.30242,                0.15914,                0.80657,             0.00073226,             0.00073226,             0.00073226
                    987,                0.43695,                0.26449,                0.91946,                0.99924,                0.99949,                  0.995,                0.97357,                0.30153,                0.16185,                 0.8063,             0.00073155,             0.00073155,             0.00073155
                    988,                0.42969,                0.27059,                0.91387,                 0.9994,                      1,                  0.995,                0.97159,                0.30862,                 0.1644,                0.80752,             0.00073084,             0.00073084,             0.00073084
                    989,                0.42521,                 0.2714,                0.91814,                      1,                0.99942,                  0.995,                0.97197,                 0.3116,                0.16524,                0.80824,             0.00073013,             0.00073013,             0.00073013
                    990,                0.47692,                0.27243,                0.93827,                0.99904,                      1,                  0.995,                0.97006,                0.30845,                0.15946,                0.80843,             0.00072943,             0.00072943,             0.00072943
                    991,                0.44663,                0.28342,                0.93463,                 0.9993,                      1,                  0.995,                0.96598,                0.31979,                0.16179,                0.81303,             0.00072872,             0.00072872,             0.00072872
                    992,                0.47213,                0.28539,                0.92813,                 0.9995,                      1,                  0.995,                0.96638,                0.31959,                0.16166,                0.81773,             0.00072801,             0.00072801,             0.00072801
                    993,                0.43954,                0.26394,                0.93098,                 0.9995,                      1,                  0.995,                0.96919,                0.30733,                0.16217,                0.81307,              0.0007273,              0.0007273,              0.0007273
                    994,                0.42517,                0.25294,                0.90787,                0.99938,                      1,                  0.995,                0.97009,                0.31038,                0.16167,                0.81313,              0.0007266,              0.0007266,              0.0007266
                    995,                0.45129,                0.26793,                0.93432,                0.99918,                      1,                  0.995,                0.96978,                0.31742,                0.16171,                0.81452,             0.00072589,             0.00072589,             0.00072589
                    996,                0.47025,                0.27599,                0.91849,                0.99893,                      1,                  0.995,                0.97127,                0.31161,                0.15686,                0.81404,             0.00072518,             0.00072518,             0.00072518
                    997,                0.44149,                0.25669,                0.90538,                0.99904,                      1,                  0.995,                0.96985,                0.31206,                0.15757,                0.81434,             0.00072447,             0.00072447,             0.00072447
                    998,                0.44758,                0.27915,                0.93239,                0.99927,                      1,                  0.995,                0.96978,                0.31287,                0.15299,                0.81443,             0.00072377,             0.00072377,             0.00072377
                    999,                0.44014,                0.27127,                0.94075,                 0.9994,                      1,                  0.995,                0.96901,                0.30691,                0.15533,                0.81179,             0.00072306,             0.00072306,             0.00072306
                   1000,                 0.4368,                0.25439,                0.91544,                0.99935,                      1,                  0.995,                0.96976,                0.30274,                0.15828,                 0.8078,             0.00072235,             0.00072235,             0.00072235
                   1001,                0.43364,                0.26496,                0.92984,                0.99904,                      1,                  0.995,                0.96819,                0.30558,                0.15919,                0.80934,             0.00072164,             0.00072164,             0.00072164
                   1002,                0.45503,                0.28509,                0.91475,                0.99886,                      1,                  0.995,                  0.968,                0.30871,                0.15647,                0.81022,             0.00072094,             0.00072094,             0.00072094
                   1003,                0.43933,                0.25823,                0.90881,                0.99873,                      1,                  0.995,                0.96883,                0.30793,                0.15675,                0.80977,             0.00072023,             0.00072023,             0.00072023
                   1004,                0.42593,                0.25963,                0.90046,                0.99847,                      1,                  0.995,                0.96764,                0.30395,                0.15547,                0.80797,             0.00071952,             0.00071952,             0.00071952
                   1005,                0.43825,                0.26843,                0.92167,                0.99851,                      1,                  0.995,                0.96836,                0.30289,                0.15575,                0.80668,             0.00071882,             0.00071882,             0.00071882
                   1006,                0.44687,                0.26641,                0.91213,                0.99848,                      1,                  0.995,                0.96704,                 0.2985,                0.15238,                0.80599,             0.00071811,             0.00071811,             0.00071811
                   1007,                0.46135,                0.29908,                 0.9413,                0.99855,                      1,                  0.995,                 0.9674,                0.30178,                0.15138,                0.80782,              0.0007174,              0.0007174,              0.0007174
                   1008,                0.44709,                0.27269,                0.91641,                0.99876,                      1,                  0.995,                0.96731,                0.30917,                0.15449,                0.81054,             0.00071669,             0.00071669,             0.00071669
                   1009,                0.45567,                0.27725,                0.92549,                0.99892,                      1,                  0.995,                 0.9663,                0.31569,                0.15746,                0.81183,             0.00071599,             0.00071599,             0.00071599
                   1010,                0.44742,                0.27045,                0.93378,                0.99909,                      1,                  0.995,                0.96986,                0.30757,                0.15915,                0.80752,             0.00071528,             0.00071528,             0.00071528
                   1011,                0.41933,                0.24693,                0.90543,                0.99905,                      1,                  0.995,                0.97336,                0.29821,                0.15775,                0.80499,             0.00071457,             0.00071457,             0.00071457
                   1012,                0.44181,                0.28167,                 0.9213,                0.99908,                      1,                  0.995,                0.97315,                0.29777,                0.15621,                0.80526,             0.00071386,             0.00071386,             0.00071386
                   1013,                0.45275,                0.27377,                0.93081,                0.99916,                      1,                  0.995,                 0.9707,                0.29875,                0.15713,                0.80532,             0.00071316,             0.00071316,             0.00071316
                   1014,                0.43405,                0.27318,                0.92433,                0.99922,                      1,                  0.995,                0.96986,                0.30281,                0.15509,                 0.8051,             0.00071245,             0.00071245,             0.00071245
                   1015,                0.45306,                0.26482,                 0.9237,                0.99916,                      1,                  0.995,                0.96988,                0.30475,                 0.1554,                0.80613,             0.00071174,             0.00071174,             0.00071174
                   1016,                0.45479,                0.27091,                0.92801,                0.99923,                      1,                  0.995,                0.96895,                0.30684,                0.15658,                0.80643,             0.00071103,             0.00071103,             0.00071103
                   1017,                0.43754,                0.27478,                0.93373,                0.99955,                      1,                  0.995,                0.97025,                0.29926,                0.15524,                0.80442,             0.00071033,             0.00071033,             0.00071033
                   1018,                0.44393,                0.27438,                0.93594,                0.99905,                0.99991,                  0.995,                0.97277,                0.29782,                0.15355,                0.80383,             0.00070962,             0.00070962,             0.00070962
                   1019,                0.46146,                0.29116,                0.92372,                0.99859,                0.99971,                  0.995,                0.97314,                0.29956,                0.15829,                0.80496,             0.00070891,             0.00070891,             0.00070891
                   1020,                0.45574,                0.27087,                0.92282,                0.99817,                0.99963,                  0.995,                0.97248,                0.31651,                0.16384,                0.81339,             0.00070821,             0.00070821,             0.00070821
                   1021,                0.45228,                0.25696,                0.92686,                0.99845,                0.99975,                  0.995,                0.97296,                0.31655,                0.16249,                0.81469,              0.0007075,              0.0007075,              0.0007075
                   1022,                0.41697,                0.27109,                0.90085,                0.99886,                      1,                  0.995,                0.97214,                 0.3033,                0.15609,                0.81126,             0.00070679,             0.00070679,             0.00070679
                   1023,                0.43481,                0.27124,                0.91117,                0.99913,                      1,                  0.995,                0.97228,                0.30253,                0.15896,                0.81075,             0.00070608,             0.00070608,             0.00070608
                   1024,                0.43464,                0.27368,                 0.9313,                0.99952,                      1,                  0.995,                0.97396,                0.29891,                0.16089,                0.80713,             0.00070538,             0.00070538,             0.00070538
                   1025,                0.41968,                0.25159,                0.90711,                0.99908,                      1,                  0.995,                  0.972,                0.29492,                0.16114,                0.80433,             0.00070467,             0.00070467,             0.00070467
                   1026,                0.43923,                0.27057,                 0.9125,                0.99827,                0.99957,                  0.995,                0.97244,                0.29158,                0.15775,                 0.8031,             0.00070396,             0.00070396,             0.00070396
                   1027,                0.42812,                0.26524,                0.92062,                 0.9985,                0.99964,                  0.995,                0.97315,                0.29032,                0.15533,                0.80204,             0.00070325,             0.00070325,             0.00070325
                   1028,                0.43776,                0.27391,                0.91503,                0.99835,                0.99959,                  0.995,                0.97581,                0.29085,                0.15435,                0.80151,             0.00070255,             0.00070255,             0.00070255
                   1029,                0.40585,                0.24839,                0.90423,                0.99881,                0.99985,                  0.995,                0.97673,                0.29304,                0.15638,                0.80224,             0.00070184,             0.00070184,             0.00070184
                   1030,                0.41897,                 0.2474,                0.91284,                0.99929,                      1,                  0.995,                 0.9746,                 0.2915,                0.15352,                 0.8024,             0.00070113,             0.00070113,             0.00070113
                   1031,                0.44841,                0.26946,                0.92955,                0.99948,                      1,                  0.995,                0.97346,                0.29339,                0.15347,                0.80298,             0.00070042,             0.00070042,             0.00070042
