                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.93965,                0.49946,                 1.0834,                0.99035,                0.98689,                0.99477,                 0.7958,                0.84741,                0.31627,                 1.0662,              0.0084457,              0.0084457,              0.0084457
                    159,                0.94503,                0.51513,                 1.0871,                 0.9857,                0.99038,                0.99458,                 0.7876,                0.85398,                 0.3182,                 1.0672,              0.0084358,              0.0084358,              0.0084358
                    160,                0.92427,                0.50653,                 1.0758,                0.99472,                 0.9866,                0.99494,                0.79186,                0.84938,                0.31337,                 1.0658,              0.0084259,              0.0084259,              0.0084259
                    161,                0.92717,                0.50845,                 1.0812,                 0.9945,                0.99581,                0.99492,                0.79103,                0.85908,                0.31063,                 1.0727,               0.008416,               0.008416,               0.008416
                    162,                0.93837,                0.50592,                  1.082,                0.98292,                 0.9977,                0.99495,                0.79048,                0.85321,                0.31401,                 1.0728,              0.0084061,              0.0084061,              0.0084061
                    163,                0.91998,                0.49394,                 1.0677,                0.99706,                0.98903,                0.99431,                0.78982,                0.85234,                0.30826,                 1.0749,              0.0083962,              0.0083962,              0.0083962
                    164,                0.94861,                0.52673,                 1.0734,                0.99111,                0.98483,                0.99497,                 0.7872,                0.86143,                0.31728,                 1.0762,              0.0083863,              0.0083863,              0.0083863
                    165,                0.90508,                0.49992,                 1.0668,                0.99211,                0.99268,                0.99486,                0.79116,                0.84532,                0.30811,                 1.0666,              0.0083764,              0.0083764,              0.0083764
                    166,                0.93362,                0.50063,                 1.0761,                0.99679,                0.99453,                0.99497,                0.79227,                0.84613,                 0.3029,                 1.0688,              0.0083665,              0.0083665,              0.0083665
                    167,                0.94218,                0.50907,                 1.0814,                0.99316,                0.99514,                0.99495,                0.79697,                0.83609,                0.29791,                 1.0637,              0.0083566,              0.0083566,              0.0083566
                    168,                0.93927,                0.50322,                 1.0844,                0.99521,                0.99226,                0.99489,                 0.7995,                0.84294,                0.30177,                 1.0643,              0.0083467,              0.0083467,              0.0083467
                    169,                0.92995,                0.50068,                 1.0725,                0.99165,                0.99246,                0.99447,                0.78712,                0.85612,                0.30719,                 1.0717,              0.0083368,              0.0083368,              0.0083368
                    170,                0.92088,                0.49613,                 1.0699,                0.99227,                 0.9886,                0.99483,                0.79243,                0.84171,                0.31027,                  1.063,              0.0083269,              0.0083269,              0.0083269
                    171,                0.93938,                 0.5069,                  1.083,                0.99392,                0.98587,                0.99444,                0.79172,                0.84471,                0.30786,                 1.0658,               0.008317,               0.008317,               0.008317
                    172,                 0.9168,                0.49697,                 1.0716,                0.98965,                0.99121,                0.99402,                0.78797,                0.85264,                0.30595,                 1.0665,              0.0083071,              0.0083071,              0.0083071
                    173,                0.92753,                0.48715,                 1.0703,                0.99381,                0.99617,                0.99496,                0.79099,                0.84449,                0.30882,                 1.0629,              0.0082972,              0.0082972,              0.0082972
                    174,                 0.9174,                 0.4927,                 1.0716,                0.99371,                0.99646,                0.99495,                0.79623,                0.82544,                0.29318,                  1.055,              0.0082873,              0.0082873,              0.0082873
                    175,                0.91281,                0.49106,                  1.077,                0.99338,                0.99252,                 0.9948,                0.79365,                0.84414,                0.30733,                 1.0636,              0.0082774,              0.0082774,              0.0082774
                    176,                0.91658,                0.49413,                 1.0699,                0.99414,                0.99516,                0.99492,                0.79419,                0.82113,                 0.2974,                 1.0566,              0.0082675,              0.0082675,              0.0082675
                    177,                0.92136,                0.49769,                 1.0777,                0.99588,                0.99708,                0.99497,                0.79304,                0.81721,                0.29749,                 1.0506,              0.0082576,              0.0082576,              0.0082576
                    178,                0.92776,                  0.499,                  1.084,                0.99391,                0.99352,                 0.9949,                0.79447,                0.82546,                0.29915,                 1.0562,              0.0082477,              0.0082477,              0.0082477
                    179,                0.92753,                0.49285,                 1.0842,                0.99391,                0.98926,                0.99494,                0.79081,                0.82831,                0.30568,                  1.058,              0.0082378,              0.0082378,              0.0082378
                    180,                0.91979,                0.50434,                  1.081,                0.99533,                0.99298,                0.99484,                0.79083,                0.83394,                0.29375,                 1.0608,              0.0082279,              0.0082279,              0.0082279
                    181,                0.92741,                0.50077,                 1.0798,                0.99492,                0.98987,                0.99491,                0.79299,                0.82548,                0.29992,                 1.0553,               0.008218,               0.008218,               0.008218
                    182,                0.90456,                0.48926,                 1.0626,                 0.9941,                0.99363,                0.99475,                0.79665,                0.83157,                0.30555,                 1.0568,              0.0082081,              0.0082081,              0.0082081
                    183,                0.92902,                0.49192,                 1.0755,                0.99526,                0.98743,                0.99496,                0.80603,                0.82519,                0.30326,                 1.0532,              0.0081982,              0.0081982,              0.0081982
                    184,                0.91975,                0.49609,                 1.0776,                0.99148,                0.99405,                0.99491,                0.79495,                0.82371,                0.29821,                 1.0544,              0.0081883,              0.0081883,              0.0081883
                    185,                0.92069,                0.49693,                 1.0751,                 0.9896,                 0.9975,                0.99498,                0.80485,                0.82269,                 0.2971,                 1.0549,              0.0081784,              0.0081784,              0.0081784
                    186,                0.90093,                0.47218,                 1.0683,                0.99703,                0.99611,                0.99497,                0.80155,                0.81923,                0.29305,                 1.0503,              0.0081685,              0.0081685,              0.0081685
                    187,                 0.9303,                0.48708,                 1.0745,                 0.9948,                 0.9934,                0.99496,                0.80103,                0.81845,                0.29455,                  1.048,              0.0081586,              0.0081586,              0.0081586
                    188,                0.93245,                 0.4893,                  1.077,                0.99227,                0.98847,                0.99455,                0.79991,                0.81951,                    0.3,                 1.0513,              0.0081487,              0.0081487,              0.0081487
                    189,                0.90139,                0.47249,                 1.0662,                0.99391,                0.99621,                0.99496,                0.80683,                0.81123,                0.29942,                  1.047,              0.0081388,              0.0081388,              0.0081388
                    190,                0.90569,                0.48734,                 1.0732,                0.99146,                0.99071,                0.99499,                0.80614,                0.81149,                0.29785,                 1.0477,              0.0081289,              0.0081289,              0.0081289
                    191,                0.90615,                 0.4877,                 1.0682,                0.99497,                0.99751,                  0.995,                0.80443,                0.81097,                0.28702,                 1.0469,               0.008119,               0.008119,               0.008119
                    192,                0.90491,                0.48857,                  1.064,                0.99623,                0.99556,                  0.995,                  0.809,                0.79831,                0.28755,                 1.0432,              0.0081091,              0.0081091,              0.0081091
                    193,                0.90756,                0.50163,                 1.0708,                0.99586,                0.99376,                0.99494,                0.80313,                 0.8081,                 0.2909,                 1.0454,              0.0080992,              0.0080992,              0.0080992
                    194,                0.92309,                0.48276,                 1.0756,                0.99756,                0.99402,                0.99498,                0.80273,                0.81613,                0.28696,                   1.05,              0.0080893,              0.0080893,              0.0080893
                    195,                0.90174,                0.48529,                 1.0692,                0.99409,                0.99214,                0.99491,                 0.7973,                0.81267,                0.29253,                 1.0507,              0.0080794,              0.0080794,              0.0080794
                    196,                0.91121,                0.47605,                 1.0709,                0.99566,                0.98789,                0.99488,                0.80875,                0.79428,                0.28776,                 1.0404,              0.0080695,              0.0080695,              0.0080695
                    197,                0.91539,                0.48079,                 1.0762,                0.99254,                0.99369,                0.99499,                0.80435,                0.80542,                0.29146,                 1.0442,              0.0080596,              0.0080596,              0.0080596
                    198,                0.91098,                0.47953,                  1.068,                0.99779,                0.99262,                0.99498,                0.80372,                0.82131,                0.28956,                 1.0526,              0.0080497,              0.0080497,              0.0080497
                    199,                0.89557,                0.48111,                 1.0677,                0.99224,                0.99764,                0.99494,                0.80815,                0.80517,                0.28448,                  1.046,              0.0080398,              0.0080398,              0.0080398
                    200,                0.89641,                0.48401,                 1.0601,                0.99272,                0.99299,                0.99497,                0.80377,                 0.8088,                 0.2881,                 1.0492,              0.0080299,              0.0080299,              0.0080299
                    201,                0.90334,                0.49837,                 1.0707,                0.99701,                0.99478,                0.99498,                0.80825,                0.80523,                0.28394,                  1.045,                0.00802,                0.00802,                0.00802
                    202,                0.88449,                0.48012,                 1.0578,                0.98919,                  0.995,                0.99496,                0.81145,                0.79712,                0.28989,                 1.0396,              0.0080101,              0.0080101,              0.0080101
                    203,                0.89794,                0.47685,                 1.0586,                0.99373,                0.99309,                0.99493,                0.81174,                0.78453,                0.28499,                 1.0379,              0.0080002,              0.0080002,              0.0080002
                    204,                  0.898,                0.47214,                 1.0763,                0.99526,                0.99478,                0.99494,                0.81342,                0.79011,                0.28236,                 1.0403,              0.0079903,              0.0079903,              0.0079903
                    205,                0.90692,                0.47802,                 1.0691,                0.99054,                0.99662,                0.99488,                0.81542,                0.78619,                0.28338,                 1.0396,              0.0079804,              0.0079804,              0.0079804
                    206,                0.90173,                0.47489,                  1.065,                0.99779,                0.99454,                  0.995,                0.81173,                0.79614,                0.29341,                  1.042,              0.0079705,              0.0079705,              0.0079705
                    207,                0.90171,                0.47663,                 1.0633,                0.99791,                0.99764,                  0.995,                0.81417,                0.80572,                0.28219,                 1.0465,              0.0079606,              0.0079606,              0.0079606
                    208,                0.90333,                0.47279,                 1.0647,                  0.996,                0.99392,                0.99494,                0.81544,                0.78552,                0.27672,                 1.0362,              0.0079507,              0.0079507,              0.0079507
                    209,                0.89286,                0.46783,                 1.0701,                0.99472,                0.99483,                0.99498,                0.80787,                0.78866,                0.28403,                 1.0417,              0.0079408,              0.0079408,              0.0079408
                    210,                0.89009,                0.47135,                 1.0618,                0.99764,                0.99622,                0.99499,                0.81523,                0.78061,                0.27671,                 1.0316,              0.0079309,              0.0079309,              0.0079309
                    211,                0.89973,                0.48862,                  1.067,                0.99459,                0.99513,                0.99498,                0.81605,                0.78147,                0.28423,                 1.0336,               0.007921,               0.007921,               0.007921
                    212,                 0.8853,                0.46193,                 1.0634,                 0.9963,                0.99388,                0.99497,                0.81973,                0.77271,                0.27868,                 1.0294,              0.0079111,              0.0079111,              0.0079111
                    213,                0.89158,                 0.4746,                 1.0552,                0.99067,                0.99708,                 0.9948,                 0.8181,                0.77739,                0.28011,                 1.0312,              0.0079012,              0.0079012,              0.0079012
                    214,                 0.8953,                0.48049,                 1.0646,                0.99679,                0.99432,                0.99498,                0.80888,                0.79235,                0.28256,                 1.0361,              0.0078913,              0.0078913,              0.0078913
                    215,                0.88419,                0.46045,                 1.0616,                0.99221,                0.99677,                0.99497,                0.81504,                0.78379,                0.27134,                 1.0369,              0.0078814,              0.0078814,              0.0078814
                    216,                0.86208,                0.46647,                 1.0426,                0.99444,                0.99826,                0.99499,                0.80902,                0.79067,                0.27616,                 1.0385,              0.0078715,              0.0078715,              0.0078715
                    217,                0.88505,                0.47379,                   1.06,                0.99756,                0.99132,                  0.995,                0.80853,                0.78288,                 0.2785,                 1.0328,              0.0078616,              0.0078616,              0.0078616
                    218,                0.87672,                0.47933,                 1.0582,                0.99664,                 0.9943,                0.99497,                0.81484,                0.76705,                0.27646,                 1.0275,              0.0078517,              0.0078517,              0.0078517
                    219,                0.87251,                0.47334,                 1.0525,                0.98471,                0.99903,                0.99487,                0.80953,                0.77721,                0.28876,                 1.0344,              0.0078418,              0.0078418,              0.0078418
                    220,                0.88603,                0.49024,                 1.0613,                0.99143,                0.99454,                0.99496,                0.81464,                 0.7762,                0.28246,                 1.0318,              0.0078319,              0.0078319,              0.0078319
                    221,                0.88958,                0.47182,                 1.0699,                 0.9896,                0.99769,                0.99496,                0.81309,                0.78263,                0.27545,                  1.034,               0.007822,               0.007822,               0.007822
                    222,                0.86538,                0.45265,                 1.0449,                0.99257,                0.99463,                0.99475,                0.81488,                0.77727,                0.28071,                 1.0321,              0.0078121,              0.0078121,              0.0078121
                    223,                0.88347,                0.47503,                 1.0559,                0.99418,                0.99637,                0.99498,                 0.8179,                0.76837,                0.27383,                 1.0256,              0.0078022,              0.0078022,              0.0078022
                    224,                0.88842,                0.47178,                 1.0624,                 0.9905,                0.99373,                0.99405,                0.81541,                 0.7799,                  0.287,                  1.034,              0.0077923,              0.0077923,              0.0077923
                    225,                0.88498,                0.47535,                 1.0552,                0.99015,                 0.9893,                 0.9946,                0.81177,                0.78285,                0.28788,                 1.0352,              0.0077824,              0.0077824,              0.0077824
                    226,                0.86715,                0.44818,                 1.0558,                0.99332,                0.99257,                0.99492,                0.81505,                0.77782,                0.27867,                  1.032,              0.0077725,              0.0077725,              0.0077725
                    227,                0.88273,                0.46311,                 1.0568,                0.99657,                0.99583,                0.99498,                0.81853,                0.76643,                0.28051,                 1.0295,              0.0077626,              0.0077626,              0.0077626
                    228,                0.87132,                0.45981,                 1.0483,                 0.9976,                0.99663,                  0.995,                0.81895,                0.75728,                 0.2716,                 1.0227,              0.0077527,              0.0077527,              0.0077527
                    229,                0.87075,                0.47544,                 1.0513,                0.99597,                 0.9961,                0.99499,                0.81543,                0.76782,                0.27708,                 1.0267,              0.0077428,              0.0077428,              0.0077428
                    230,                0.87083,                0.46959,                 1.0587,                0.99673,                0.99732,                0.99498,                0.82209,                0.76699,                0.27522,                 1.0283,              0.0077329,              0.0077329,              0.0077329
                    231,                 0.8773,                0.46411,                 1.0488,                0.99445,                0.99481,                0.99475,                0.81419,                0.78879,                0.27784,                 1.0349,               0.007723,               0.007723,               0.007723
                    232,                0.87029,                0.45649,                  1.049,                0.99309,                0.99722,                0.99496,                0.81623,                0.76322,                0.27066,                 1.0255,              0.0077131,              0.0077131,              0.0077131
                    233,                0.87035,                0.46083,                 1.0525,                0.99715,                0.99589,                  0.995,                0.81765,                0.75577,                0.26654,                 1.0239,              0.0077032,              0.0077032,              0.0077032
                    234,                0.87871,                0.46008,                 1.0656,                0.99781,                0.99236,                0.99497,                0.82084,                0.75665,                0.26784,                 1.0235,              0.0076933,              0.0076933,              0.0076933
                    235,                0.89374,                0.46399,                 1.0652,                0.99512,                0.99326,                0.99498,                0.81718,                0.76381,                0.27579,                 1.0245,              0.0076834,              0.0076834,              0.0076834
                    236,                0.86242,                0.45395,                 1.0615,                0.99606,                0.99152,                0.99458,                0.81835,                 0.7745,                0.27743,                 1.0289,              0.0076735,              0.0076735,              0.0076735
                    237,                0.88464,                0.47203,                 1.0607,                0.99436,                0.99952,                  0.995,                0.82152,                0.75386,                 0.2682,                 1.0196,              0.0076636,              0.0076636,              0.0076636
                    238,                0.86399,                0.46349,                 1.0539,                0.99765,                0.99819,                0.99499,                0.82279,                0.75167,                0.26796,                 1.0186,              0.0076537,              0.0076537,              0.0076537
                    239,                0.88454,                0.46698,                 1.0601,                0.99621,                0.99887,                  0.995,                0.82953,                0.75138,                0.27018,                 1.0185,              0.0076438,              0.0076438,              0.0076438
                    240,                0.87476,                0.45919,                  1.055,                0.99866,                0.99856,                  0.995,                0.82697,                0.75068,                0.26429,                  1.016,              0.0076339,              0.0076339,              0.0076339
                    241,                0.85276,                0.44131,                 1.0338,                0.99701,                0.99803,                0.99493,                0.82111,                0.75752,                0.26744,                 1.0211,               0.007624,               0.007624,               0.007624
                    242,                0.88209,                0.46519,                 1.0619,                0.99407,                0.99923,                0.99499,                0.82944,                0.74655,                 0.2665,                  1.018,              0.0076141,              0.0076141,              0.0076141
                    243,                0.86826,                0.45573,                 1.0378,                0.99799,                0.99848,                  0.995,                  0.828,                0.73673,                0.26073,                 1.0113,              0.0076042,              0.0076042,              0.0076042
                    244,                0.85214,                0.44438,                 1.0442,                  0.995,                0.99617,                0.99493,                0.82771,                0.74986,                0.26489,                 1.0171,              0.0075943,              0.0075943,              0.0075943
                    245,                0.87241,                0.44704,                 1.0552,                0.99711,                0.99825,                  0.995,                0.82504,                0.74512,                0.26266,                  1.013,              0.0075844,              0.0075844,              0.0075844
                    246,                0.87482,                0.44565,                 1.0481,                0.99205,                0.99682,                  0.995,                0.82508,                0.74304,                0.26768,                 1.0144,              0.0075745,              0.0075745,              0.0075745
                    247,                0.86589,                0.45526,                 1.0398,                 0.9984,                0.99903,                  0.995,                0.83113,                0.73839,                 0.2626,                 1.0117,              0.0075646,              0.0075646,              0.0075646
                    248,                0.86306,                0.45866,                 1.0433,                0.99939,                0.99327,                0.99499,                0.82353,                0.75018,                0.27077,                 1.0144,              0.0075547,              0.0075547,              0.0075547
                    249,                0.86488,                0.45115,                 1.0459,                 0.9983,                0.99903,                0.99499,                0.82622,                0.74194,                0.26387,                 1.0115,              0.0075448,              0.0075448,              0.0075448
                    250,                0.85647,                0.44776,                 1.0555,                0.99513,                 0.9964,                0.99498,                0.82689,                0.74406,                 0.2689,                 1.0123,              0.0075349,              0.0075349,              0.0075349
                    251,                0.85879,                0.44537,                  1.042,                0.99746,                0.99771,                  0.995,                0.82936,                0.74355,                0.26551,                 1.0121,               0.007525,               0.007525,               0.007525
                    252,                0.86008,                0.45177,                 1.0441,                0.99644,                0.99966,                  0.995,                0.82508,                0.74923,                0.26798,                 1.0144,              0.0075151,              0.0075151,              0.0075151
                    253,                0.85528,                 0.4517,                 1.0452,                0.99684,                0.99691,                0.99499,                0.83441,                 0.7287,                0.26014,                 1.0077,              0.0075052,              0.0075052,              0.0075052
                    254,                0.85446,                0.46401,                 1.0489,                0.99237,                0.99847,                0.99497,                 0.8348,                0.72674,                0.26958,                 1.0071,              0.0074953,              0.0074953,              0.0074953
                    255,                0.85144,                0.44619,                 1.0584,                0.99416,                 0.9982,                0.99484,                0.83313,                0.73726,                0.27013,                  1.009,              0.0074854,              0.0074854,              0.0074854
                    256,                0.86548,                 0.4673,                 1.0543,                0.99344,                0.99794,                0.99469,                 0.8302,                 0.7496,                0.26757,                 1.0174,              0.0074755,              0.0074755,              0.0074755
                    257,                0.84209,                0.43992,                  1.046,                0.99663,                0.99566,                0.99498,                0.83206,                 0.7351,                0.26422,                 1.0103,              0.0074656,              0.0074656,              0.0074656
                    258,                0.87047,                 0.4545,                 1.0579,                0.99683,                0.99701,                  0.995,                0.83631,                0.72874,                0.26009,                 1.0082,              0.0074557,              0.0074557,              0.0074557
                    259,                0.86996,                0.47006,                 1.0494,                0.99413,                0.99877,                0.99498,                0.83317,                0.73571,                0.26504,                 1.0091,              0.0074458,              0.0074458,              0.0074458
                    260,                0.85876,                0.43496,                 1.0423,                0.99723,                0.99522,                0.99498,                 0.8334,                0.73305,                0.26414,                 1.0114,              0.0074359,              0.0074359,              0.0074359
                    261,                0.86544,                0.44846,                 1.0432,                0.99596,                0.99717,                  0.995,                0.82321,                0.75401,                0.27113,                 1.0181,               0.007426,               0.007426,               0.007426
                    262,                0.86243,                0.44215,                 1.0544,                0.99318,                0.99928,                0.99498,                0.83006,                0.74772,                0.26812,                 1.0155,              0.0074161,              0.0074161,              0.0074161
                    263,                0.86812,                0.45435,                 1.0548,                0.99665,                0.99774,                0.99499,                0.83198,                0.73603,                0.26535,                 1.0074,              0.0074062,              0.0074062,              0.0074062
                    264,                0.85146,                0.44752,                 1.0413,                 0.9923,                0.99933,                  0.995,                0.83763,                0.72581,                 0.2587,                 1.0039,              0.0073963,              0.0073963,              0.0073963
                    265,                0.87559,                0.47172,                 1.0539,                0.99428,                0.99662,                0.99491,                0.83793,                0.72591,                0.26426,                 1.0024,              0.0073864,              0.0073864,              0.0073864
                    266,                0.85375,                0.44315,                 1.0416,                0.99762,                0.99459,                  0.995,                0.82707,                0.73243,                0.26339,                 1.0071,              0.0073765,              0.0073765,              0.0073765
                    267,                0.87772,                0.45233,                 1.0494,                0.99849,                0.99866,                  0.995,                0.83573,                0.72325,                0.25853,                 1.0011,              0.0073666,              0.0073666,              0.0073666
                    268,                 0.8575,                0.45803,                 1.0436,                0.99799,                0.99896,                0.99499,                0.83563,                0.72387,                0.25862,                 1.0043,              0.0073567,              0.0073567,              0.0073567
                    269,                0.87337,                0.45865,                 1.0531,                0.99821,                0.99806,                0.99498,                0.84102,                0.71551,                0.25543,                0.99975,              0.0073468,              0.0073468,              0.0073468
                    270,                0.86531,                0.46296,                 1.0431,                0.99884,                0.99729,                0.99498,                0.83423,                0.72429,                0.26036,                 1.0045,              0.0073369,              0.0073369,              0.0073369
                    271,                0.85069,                0.45058,                 1.0448,                0.99789,                0.99888,                0.99498,                0.84139,                0.71487,                0.25427,                0.99851,               0.007327,               0.007327,               0.007327
                    272,                0.84184,                0.43883,                 1.0392,                0.99861,                0.99735,                0.99499,                0.83915,                0.71598,                0.25705,                0.99883,              0.0073171,              0.0073171,              0.0073171
                    273,                0.84955,                0.45299,                 1.0501,                0.99744,                 0.9976,                0.99497,                0.84305,                0.71384,                0.25383,                0.99877,              0.0073072,              0.0073072,              0.0073072
                    274,                0.84367,                0.43731,                 1.0351,                0.99627,                0.99703,                0.99486,                0.83857,                0.71678,                0.26049,                 1.0022,              0.0072973,              0.0072973,              0.0072973
                    275,                0.85283,                0.43994,                 1.0416,                0.99563,                0.99882,                0.99466,                0.84037,                0.71255,                 0.2568,                 1.0008,              0.0072874,              0.0072874,              0.0072874
                    276,                0.84868,                0.44408,                 1.0428,                0.99837,                0.99478,                0.99492,                0.84235,                0.71337,                0.25418,                0.99675,              0.0072775,              0.0072775,              0.0072775
                    277,                0.85638,                0.45203,                 1.0549,                0.99658,                0.99698,                0.99495,                0.83927,                0.72794,                0.26212,                 1.0049,              0.0072676,              0.0072676,              0.0072676
                    278,                0.83262,                0.42931,                 1.0348,                0.99646,                0.99702,                0.99499,                 0.8432,                0.70637,                0.25504,                0.99781,              0.0072577,              0.0072577,              0.0072577
                    279,                0.83289,                0.43388,                 1.0346,                0.99786,                0.99901,                  0.995,                0.84442,                0.70531,                0.25223,                 0.9947,              0.0072478,              0.0072478,              0.0072478
                    280,                0.83141,                0.42858,                 1.0362,                0.99795,                0.99821,                  0.995,                0.84049,                0.70404,                0.25417,                0.99321,              0.0072379,              0.0072379,              0.0072379
                    281,                0.86125,                0.44344,                 1.0529,                0.99863,                0.99837,                0.99498,                0.84547,                 0.7049,                0.25276,                 0.9972,               0.007228,               0.007228,               0.007228
                    282,                 0.8145,                0.43602,                 1.0336,                0.99832,                0.99862,                0.99495,                 0.8451,                0.70515,                 0.2496,                0.99618,              0.0072181,              0.0072181,              0.0072181
                    283,                0.82545,                0.44557,                 1.0394,                0.99436,                0.99954,                0.99499,                0.84138,                0.70571,                0.25158,                0.99616,              0.0072082,              0.0072082,              0.0072082
                    284,                0.83907,                0.44296,                 1.0452,                0.99697,                0.99903,                  0.995,                0.84597,                0.70003,                0.24698,                0.99116,              0.0071983,              0.0071983,              0.0071983
                    285,                0.84322,                0.43809,                 1.0434,                0.99879,                  0.999,                  0.995,                0.84884,                0.70209,                0.24662,                0.99504,              0.0071884,              0.0071884,              0.0071884
                    286,                 0.8361,                0.43074,                 1.0302,                0.99702,                0.99868,                0.99498,                0.84224,                0.71224,                0.25796,                0.99781,              0.0071785,              0.0071785,              0.0071785
                    287,                0.82719,                0.43166,                 1.0303,                0.99786,                0.99821,                0.99491,                0.84304,                0.71434,                0.25744,                0.99542,              0.0071686,              0.0071686,              0.0071686
                    288,                0.82736,                0.43538,                  1.032,                0.99755,                 0.9971,                0.99498,                0.84484,                0.70491,                0.25265,                0.99287,              0.0071587,              0.0071587,              0.0071587
                    289,                0.84387,                0.43752,                 1.0433,                0.99719,                0.99771,                  0.995,                 0.8454,                0.69607,                0.24878,                0.98874,              0.0071488,              0.0071488,              0.0071488
                    290,                 0.8337,                0.44499,                 1.0389,                0.99462,                0.99725,                  0.995,                0.84663,                0.69528,                 0.2555,                0.98963,              0.0071389,              0.0071389,              0.0071389
                    291,                0.83962,                0.44376,                 1.0386,                 0.9969,                0.99636,                0.99499,                0.84294,                0.69391,                0.25402,                 0.9877,               0.007129,               0.007129,               0.007129
